customer_segment,week,avg_customer_rating,return_rate,churn_rate,complaints_count
Corporate,2014-04-28,4.941575436638812,0.06378854550185976,0.08637535516553792,12
Corporate,2014-05-26,4.711992525422751,0.1445463487245988,0.10457878163187838,15
Corporate,2014-06-30,4.5430116517451316,0.16887065760986117,0.06941483778153887,8
Corporate,2014-07-28,4.452673787193253,0.07435937935104094,0.07689088480396722,4
Corporate,2014-09-01,3.9984580368270506,0.10825615416849713,0.07646477747109667,5
Corporate,2014-09-29,4.360561815217603,0.17047885894701328,0.011599592782216353,17
Corporate,2014-10-27,4.3005143460288755,0.025898086534624856,0.06668642234332973,19
Corporate,2014-12-01,4.02665395222175,0.17805177651527684,0.12166669436954027,15
Corporate,2014-06-02,4.387116313796887,0.010924186798260882,0.0694152133054879,7
Corporate,2014-02-03,4.221285789110882,0.010721189139167722,0.08042983028095227,14
Corporate,2014-03-03,3.669492849691859,0.12820716322891493,0.14567895653020219,12
Corporate,2014-11-03,4.878794775853738,0.17458092077707685,0.09155334909598485,17
Corporate,2014-08-04,3.9921016827602074,0.06348296288715553,0.0940659666149567,16
Corporate,2014-05-05,3.9902560960360143,0.0914146361510902,0.057215382626624324,10
Corporate,2014-01-06,3.8529857746706053,0.0958315234597332,0.03804062353933825,6
Corporate,2014-10-06,3.8234027204485725,0.037486780899130344,0.12795235013053657,10
Corporate,2014-04-07,4.375840512581161,0.14585517640896273,0.06794890825285949,12
Corporate,2014-07-07,3.945072236729124,0.09316627112441868,0.06320076026634348,9
Corporate,2014-09-08,3.8427401181183036,0.0402348354871172,0.05088612026983833,13
Corporate,2014-12-08,3.563946967683843,0.13353487434145098,0.1159373137751582,13
Corporate,2014-06-09,4.450686752072389,0.17453544319121161,0.1310787327535617,16
Corporate,2014-02-10,3.5067465833150866,0.06561971518259757,0.09596649276610963,3
Corporate,2014-03-10,4.902703632270717,0.13563122632014085,0.07356154917689094,3
Corporate,2014-11-10,3.776232123554681,0.18205836730408856,0.055901212353658795,3
Corporate,2014-08-11,3.9743662746188715,0.15379453552057346,0.09260767220678628,13
Corporate,2014-05-12,4.295430155734977,0.18241604493383984,0.06142603946021656,13
