region,week,avg_shipping_delay_days,logistics_issue_flag,issue_reason,delivery_success_rate
Canada,2011-08-01,1,0,Traffic,0.8084709374753222
Canada,2011-08-29,2,0,Weather,0.948405109820541
Canada,2011-09-26,0,0,Traffic,0.8290598225860164
Canada,2011-10-31,0,0,Weather,0.8429642826870732
Canada,2011-11-28,1,0,Weather,0.8351919973128364
Canada,1900-01-01,2,0,None,0.8691174362074314
Canada,2011-05-02,4,0,Weather,0.8394938027577811
Canada,2011-01-03,1,0,Strike,0.8172602402537302
Canada,2011-10-03,0,0,Traffic,0.8327564495314361
Canada,2011-04-04,1,0,Traffic,0.9549445381058915
Canada,2011-07-04,1,0,Weather,0.9274022917609855
Canada,2011-09-05,1,0,Weather,0.9186351056656226
Canada,2011-12-05,1,0,Traffic,0.8088375424795243
Canada,2011-06-06,3,0,Strike,0.8044166858198584
Canada,2011-02-07,3,0,Traffic,0.817309862242849
Canada,2011-11-07,4,0,Weather,0.8750262253833989
Canada,2011-03-07,0,0,Weather,0.911821001212461
Canada,2011-08-08,0,0,Traffic,0.9919580344388513
Canada,2011-05-09,4,0,None,0.8739043393324613
Canada,2011-01-10,0,1,Weather,0.8817942842517182
Canada,2011-10-10,1,1,Strike,0.8783001196312846
Canada,2011-04-11,2,0,Strike,0.8722830592846738
Canada,2011-07-11,1,0,Weather,0.8628283034971913
Canada,2011-09-12,1,1,Strike,0.8216637003985998
Canada,2011-12-12,0,0,Traffic,0.9967884422584253
Canada,2012-01-30,3,0,Strike,0.9252503183460192
Canada,2012-02-27,1,0,None,0.987807311041722
Canada,2012-03-26,1,0,Weather,0.8186829646188406
Canada,2012-04-30,1,0,None,0.8708734503113774
Canada,2012-05-28,3,0,None,0.8114902287392268
Canada,2012-06-25,1,0,Strike,0.9474102826678737
Canada,2012-07-30,1,1,Weather,0.9988520693699248
Canada,2012-08-27,0,1,Strike,0.9214605320650929
Canada,2012-10-01,0,0,Traffic,0.889483153840362
Canada,2012-10-29,2,0,None,0.8678127419684095
Canada,2012-11-26,4,0,Traffic,0.9969344484957345
Canada,2012-01-02,1,0,None,0.9513449947261993
Canada,2012-04-02,3,0,Strike,0.9059262317315457
Canada,2012-07-02,4,0,Strike,0.885428132430394
Canada,2012-09-03,3,0,Strike,0.8874435801645185
Canada,2012-12-03,3,0,Strike,0.8735750686168378
Canada,2012-06-04,0,0,None,0.8370386263336547
Canada,2012-03-05,3,0,None,0.9103710905524864
Canada,2012-11-05,0,1,Strike,0.8129346455557314
Canada,2012-02-06,0,0,Traffic,0.9928329756434864
Canada,2012-08-06,3,0,None,0.9928585094825613
Canada,2012-05-07,4,0,Traffic,0.9993010797500697
Canada,2012-10-08,2,0,Weather,0.8421802424217586
Canada,2012-01-09,2,0,Strike,0.9388733098379111
Canada,2012-04-09,2,1,Weather,0.9873327252601253
Canada,2012-07-09,1,0,Traffic,0.8831259825329308
Canada,2012-09-10,2,0,None,0.817165770340596
Canada,2012-12-10,3,1,Traffic,0.8295413126812761
Canada,2012-06-11,3,0,Traffic,0.8327606688158363
Canada,2012-03-12,1,0,Strike,0.8354385888870024
Canada,2012-11-12,4,0,Strike,0.8210610862246477
Canada,2012-12-31,1,0,Traffic,0.9384613317886398
Canada,2013-01-28,1,1,Weather,0.9673057310581967
Canada,2013-02-25,3,0,None,0.8708385099740134
Canada,2013-04-01,4,0,Strike,0.8943218469247514
Canada,2013-04-29,3,0,Weather,0.905697510008967
Canada,2013-05-27,0,1,None,0.975556734257739
Canada,2013-07-01,4,0,None,0.9209612133322739
Canada,2013-07-29,3,0,Weather,0.9272429269158179
Canada,2013-08-26,1,0,Strike,0.9375589046768823
Canada,2013-09-30,4,1,Strike,0.8447350703735919
Canada,2013-10-28,0,0,None,0.9681564527940149
Canada,2013-11-25,1,0,None,0.9930661967517812
Canada,2013-09-02,3,0,Strike,0.9402353204526221
Canada,2013-12-02,3,0,None,0.9177223316303427
Canada,2013-06-03,2,0,Weather,0.8956011504727989
Canada,2013-02-04,0,0,Strike,0.8520838462768295
Canada,2013-03-04,0,0,Strike,0.8768085130672268
Canada,2013-11-04,0,0,Strike,0.9017859265133614
Canada,2013-08-05,4,0,None,0.9940631956904405
Canada,2013-05-06,1,0,Strike,0.9388336404035693
Canada,2013-01-07,1,1,Strike,0.8231486653489491
Canada,2013-10-07,3,0,None,0.896976707237238
Canada,2013-04-08,4,0,Weather,0.8542271879919732
Canada,2013-07-08,0,0,Strike,0.8893000674859776
Canada,2013-09-09,1,1,Strike,0.9741499749343531
Canada,2013-12-09,0,0,Strike,0.90877215386046
Canada,2013-06-10,2,0,Strike,0.8401344205364253
Canada,2013-02-11,2,0,Strike,0.8229491426721937
Canada,2013-11-11,3,0,Weather,0.8430963779179554
Canada,2013-03-11,0,0,None,0.8081809495231553
Canada,2013-08-12,0,0,None,0.9451123511289905
Canada,2013-12-30,1,0,None,0.9564099577620876
Canada,2014-01-27,2,0,Weather,0.9657935162423497
Canada,2014-02-24,4,0,None,0.8476172296942323
Canada,2014-03-31,1,0,Traffic,0.8136399509819401
Canada,2014-04-28,1,0,Strike,0.8333158682403683
Canada,2014-05-26,0,0,Traffic,0.8240165374046944
Canada,2014-06-30,0,0,Traffic,0.9519452868125831
Canada,2014-07-28,0,0,None,0.8572506679881065
Canada,2014-09-01,3,0,Strike,0.9436855926552552
Canada,2014-09-29,1,1,Traffic,0.8700298779308994
Canada,2014-10-27,2,0,Traffic,0.9274945986785355
Canada,2014-12-01,0,0,Traffic,0.9107533947392701
Canada,2014-06-02,0,0,Traffic,0.9111094237003902
Canada,2014-02-03,2,0,Weather,0.9160317847076554
Canada,2014-03-03,3,0,None,0.9911289356098675
Canada,2014-11-03,0,0,None,0.9651408986462023
Canada,2014-08-04,2,0,None,0.956281413324807
Canada,2014-05-05,3,0,Weather,0.8304967544811623
Canada,2014-01-06,2,0,None,0.9240512607932436
Canada,2014-10-06,0,0,Weather,0.9069027223795283
Canada,2014-04-07,1,0,None,0.8842114312411413
Canada,2014-07-07,4,0,Traffic,0.8905669072619515
Canada,2014-09-08,1,0,Traffic,0.848499392643494
Canada,2014-12-08,0,0,Traffic,0.917199531424642
Canada,2014-06-09,3,0,Traffic,0.9112762698380088
Canada,2014-02-10,2,0,Strike,0.9535810662801397
Canada,2014-03-10,1,0,None,0.8797501590642127
Canada,2014-11-10,1,1,Traffic,0.8191025740984372
Canada,2014-08-11,4,0,Strike,0.830939346917484
Canada,2014-05-12,2,0,Strike,0.9529494817608186
Southeast Asia,2010-12-27,2,0,Weather,0.8509987744634822
Southeast Asia,2011-01-31,0,0,Weather,0.8729186632063258
Southeast Asia,2011-02-28,0,0,Weather,0.9039422784909569
Southeast Asia,2011-03-28,0,0,Traffic,0.8870675656654032
Southeast Asia,2011-04-25,0,0,None,0.8700486984375003
Southeast Asia,2011-05-30,2,0,Weather,0.821051919285253
Southeast Asia,2011-06-27,1,0,Weather,0.9807661074093594
Southeast Asia,2011-08-01,2,0,Weather,0.9235322566493546
Southeast Asia,2011-08-29,3,0,Traffic,0.838249687180993
Southeast Asia,2011-09-26,2,0,Strike,0.9695238283130939
Southeast Asia,2011-10-31,3,0,Traffic,0.9798675165560728
Southeast Asia,2011-11-28,3,0,Traffic,0.8367920376866099
Southeast Asia,1900-01-01,0,1,Weather,0.8856800057534852
Southeast Asia,2011-05-02,3,0,Weather,0.8897610122956344
Southeast Asia,2011-01-03,3,0,Strike,0.8749893575858352
Southeast Asia,2011-10-03,0,0,Strike,0.950363380911194
Southeast Asia,2011-04-04,0,0,None,0.9714316706808395
Southeast Asia,2011-07-04,0,1,Strike,0.9173519797920044
Southeast Asia,2011-09-05,0,0,Weather,0.939082980216134
Southeast Asia,2011-12-05,1,0,Traffic,0.8055395240876163
Southeast Asia,2011-06-06,4,0,Traffic,0.9932014073554775
Southeast Asia,2011-02-07,1,0,Strike,0.8328852786335363
Southeast Asia,2011-11-07,1,0,Weather,0.8053685969133251
Southeast Asia,2011-03-07,1,0,Weather,0.9265660091052534
Southeast Asia,2011-08-08,4,0,Strike,0.9621611680638282
Southeast Asia,2011-05-09,0,0,Traffic,0.8169941079845496
Southeast Asia,2011-01-10,0,1,Weather,0.8032326578414217
Southeast Asia,2011-10-10,0,0,Strike,0.8539361146448687
Southeast Asia,2011-04-11,4,0,None,0.9437011907606377
Southeast Asia,2011-07-11,0,0,Weather,0.9567017764028054
Southeast Asia,2011-09-12,2,0,Traffic,0.9436347770342679
Southeast Asia,2011-12-12,1,0,Weather,0.895079212957598
Southeast Asia,2012-01-30,3,0,Strike,0.8105351501662357
Southeast Asia,2012-02-27,2,0,Weather,0.8097083546283347
Southeast Asia,2012-03-26,2,0,None,0.8284087974766053
Southeast Asia,2012-04-30,3,0,Weather,0.9100182591822654
Southeast Asia,2012-05-28,0,0,None,0.8210435409324376
Southeast Asia,2012-06-25,1,1,None,0.9569494066613945
Southeast Asia,2012-07-30,2,0,Traffic,0.8721158657597767
Southeast Asia,2012-08-27,3,0,Weather,0.8423285317793142
Southeast Asia,2012-10-01,2,0,None,0.8746387541273175
Southeast Asia,2012-10-29,2,0,Strike,0.8843125882356757
Southeast Asia,2012-11-26,2,1,Traffic,0.8072435551017458
Southeast Asia,2012-01-02,1,0,None,0.8744719491049356
Southeast Asia,2012-04-02,4,0,None,0.8958769240397586
Southeast Asia,2012-07-02,3,0,Traffic,0.9066455525767753
Southeast Asia,2012-09-03,2,0,Traffic,0.9729631047519839
Southeast Asia,2012-12-03,3,0,Traffic,0.8029507111561697
Southeast Asia,2012-06-04,2,0,Strike,0.8350269610783708
Southeast Asia,2012-03-05,1,0,Strike,0.9996937679087717
Southeast Asia,2012-11-05,1,0,Strike,0.977405028673262
Southeast Asia,2012-02-06,3,1,Strike,0.9529474870348872
Southeast Asia,2012-08-06,2,0,Strike,0.9779387844583757
Southeast Asia,2012-05-07,1,0,Strike,0.8456464999862846
Southeast Asia,2012-10-08,2,0,Traffic,0.9926796210818413
Southeast Asia,2012-01-09,4,0,None,0.9875142376495979
Southeast Asia,2012-04-09,3,0,Traffic,0.9565894337124352
Southeast Asia,2012-07-09,1,0,Strike,0.8861459808535337
Southeast Asia,2012-09-10,4,0,Weather,0.9419885165449544
Southeast Asia,2012-12-10,4,0,Traffic,0.8213672008394605
Southeast Asia,2012-06-11,0,0,None,0.9779028996341601
Southeast Asia,2012-03-12,2,0,Weather,0.8681506329449632
Southeast Asia,2012-11-12,4,0,None,0.8305843586908829
Southeast Asia,2012-12-31,4,0,Weather,0.8643750368829081
Southeast Asia,2013-01-28,4,0,None,0.891920843194089
Southeast Asia,2013-02-25,0,0,Weather,0.9648947427918785
Southeast Asia,2013-04-01,4,0,None,0.8549695515116722
Southeast Asia,2013-04-29,3,1,Strike,0.959709901935236
Southeast Asia,2013-05-27,2,0,Strike,0.8283241063797787
Southeast Asia,2013-07-01,1,0,Traffic,0.8963387744007666
Southeast Asia,2013-07-29,1,0,Strike,0.8354716858679045
Southeast Asia,2013-08-26,3,0,Traffic,0.9706330204022156
Southeast Asia,2013-09-30,2,0,Weather,0.8594011150319962
Southeast Asia,2013-10-28,0,1,Traffic,0.8043802187632874
Southeast Asia,2013-11-25,1,0,Weather,0.8546245130119458
Southeast Asia,2013-09-02,3,0,Weather,0.9651952811892919
Southeast Asia,2013-12-02,4,0,Strike,0.9033214935506763
Southeast Asia,2013-06-03,4,0,Traffic,0.9097061109256788
Southeast Asia,2013-02-04,1,0,Weather,0.9507552230585247
Southeast Asia,2013-03-04,1,0,Traffic,0.8996855126044452
Southeast Asia,2013-11-04,2,0,Traffic,0.9514857550836714
Southeast Asia,2013-08-05,3,0,Weather,0.9508891170431497
Southeast Asia,2013-05-06,1,0,None,0.8411809488069303
Southeast Asia,2013-01-07,2,0,Strike,0.9085584688703967
Southeast Asia,2013-10-07,2,0,Traffic,0.9739714660710855
Southeast Asia,2013-04-08,2,0,Strike,0.9804551880914663
Southeast Asia,2013-07-08,1,0,Traffic,0.8108142580367832
Southeast Asia,2013-09-09,3,0,Traffic,0.8546590702297391
Southeast Asia,2013-12-09,0,0,Strike,0.919953817278711
Southeast Asia,2013-06-10,3,0,Traffic,0.867548383988402
Southeast Asia,2013-02-11,2,0,None,0.913318657318322
Southeast Asia,2013-11-11,2,1,Traffic,0.9787276146376933
Southeast Asia,2013-03-11,3,0,None,0.9311405543119752
Southeast Asia,2013-08-12,2,0,Weather,0.870705023723499
Southeast Asia,2013-12-30,3,0,None,0.8422828197096643
Southeast Asia,2014-01-27,3,0,None,0.8755586766031188
Southeast Asia,2014-02-24,3,0,Weather,0.9421201254166935
Southeast Asia,2014-03-31,2,0,Strike,0.830792984739356
Southeast Asia,2014-04-28,4,0,Strike,0.8681107165814872
Southeast Asia,2014-05-26,4,0,None,0.9368505817574633
Southeast Asia,2014-06-30,2,0,Weather,0.8035318396556614
Southeast Asia,2014-07-28,1,1,Traffic,0.9581531072396835
Southeast Asia,2014-09-01,2,0,None,0.9603410780439512
Southeast Asia,2014-09-29,4,0,None,0.8171850928214047
Southeast Asia,2014-10-27,0,0,Weather,0.9428828136828427
Southeast Asia,2014-12-01,2,0,Weather,0.8611862689454695
Southeast Asia,2014-06-02,1,0,None,0.864207854982657
Southeast Asia,2014-02-03,2,1,None,0.9122305033185149
Southeast Asia,2014-03-03,0,0,None,0.844682769258594
Southeast Asia,2014-11-03,0,0,Strike,0.9980047255126312
Southeast Asia,2014-08-04,2,0,Weather,0.9494353094515174
Southeast Asia,2014-05-05,4,0,Strike,0.8239821396308635
Southeast Asia,2014-01-06,1,0,Strike,0.9892722914685895
Southeast Asia,2014-10-06,3,0,Strike,0.9603028658513197
Southeast Asia,2014-04-07,0,0,Strike,0.9563881406316559
Southeast Asia,2014-07-07,4,0,None,0.9789555087701661
Southeast Asia,2014-09-08,0,0,Strike,0.9362133555373301
Southeast Asia,2014-12-08,3,0,None,0.839022178142587
Southeast Asia,2014-06-09,3,0,Strike,0.8618031223019428
Southeast Asia,2014-02-10,1,0,None,0.8927089756942734
Southeast Asia,2014-03-10,3,0,Traffic,0.9009681105143604
Southeast Asia,2014-11-10,1,0,Strike,0.9974776629588119
Southeast Asia,2014-08-11,3,0,Weather,0.950598401432208
Southeast Asia,2014-05-12,1,0,Traffic,0.862706431652987
Central,2010-12-27,1,0,Strike,0.9164303985884527
Central,2011-01-31,4,0,Weather,0.802594947230048
Central,2011-02-28,0,0,Weather,0.8956283463162821
Central,2011-03-28,0,1,Strike,0.8040521098314711
Central,2011-04-25,0,0,Strike,0.9534309035063372
Central,2011-05-30,2,0,Weather,0.8412574452957804
Central,2011-06-27,0,0,Weather,0.9678978364631877
Central,2011-08-01,2,0,None,0.821337336091024
Central,2011-08-29,0,0,Strike,0.8695494692527083
Central,2011-09-26,3,0,Weather,0.8973816059436012
Central,2011-10-31,4,0,Weather,0.9014169665182732
Central,2011-11-28,2,0,Strike,0.9375345086614221
Central,1900-01-01,0,0,Traffic,0.9390628643803802
Central,2011-05-02,3,0,Weather,0.8384950005599263
Central,2011-01-03,4,0,Weather,0.8196235588880081
Central,2011-10-03,2,0,Weather,0.8895822887776377
Central,2011-04-04,3,0,None,0.9013088421915518
Central,2011-07-04,0,0,Strike,0.9625644186381795
Central,2011-09-05,4,0,Weather,0.9099223576790406
Central,2011-12-05,4,0,None,0.9328865963149331
Central,2011-06-06,1,0,None,0.8489914810752222
Central,2011-02-07,0,1,Weather,0.8732918899258449
Central,2011-11-07,3,0,None,0.952776727110535
Central,2011-03-07,1,0,Traffic,0.8187827501335498
Central,2011-08-08,0,1,Traffic,0.8544749466462205
Central,2011-05-09,4,0,Traffic,0.9494912015481476
Central,2011-01-10,4,1,Weather,0.9132124084771993
Central,2011-10-10,3,0,Strike,0.8816702730496107
Central,2011-04-11,3,0,Traffic,0.8832397935064603
Central,2011-07-11,0,0,Traffic,0.832569044909683
Central,2011-09-12,2,0,Strike,0.8974393966625392
Central,2011-12-12,4,0,Traffic,0.9792007664688268
Central,2012-01-30,2,0,Strike,0.9160541852639391
Central,2012-02-27,0,0,None,0.8071423164479993
Central,2012-03-26,3,0,None,0.9396770247861097
Central,2012-04-30,3,0,Weather,0.9390962318752353
Central,2012-05-28,1,0,None,0.8998561240633587
Central,2012-06-25,2,0,Strike,0.819562304813227
Central,2012-07-30,0,0,Weather,0.910116076037587
Central,2012-08-27,1,0,Traffic,0.851599191327134
Central,2012-10-01,2,0,Strike,0.9639506118582
Central,2012-10-29,4,1,Weather,0.8954721879567719
Central,2012-11-26,3,0,Strike,0.8727138210412606
Central,2012-01-02,2,1,Weather,0.844210239301203
Central,2012-04-02,1,0,Strike,0.9084439951856768
Central,2012-07-02,1,0,None,0.9245923589616691
Central,2012-09-03,4,0,Weather,0.9576350687690699
Central,2012-12-03,4,0,Traffic,0.8562226220518706
Central,2012-06-04,2,0,Strike,0.8877467305727663
Central,2012-03-05,2,0,Weather,0.8721317477118673
Central,2012-11-05,4,0,None,0.8614428728855249
Central,2012-02-06,0,0,Strike,0.9449422741367929
Central,2012-08-06,1,0,Traffic,0.9672245684889437
Central,2012-05-07,2,0,None,0.9807720868423904
Central,2012-10-08,0,0,Traffic,0.8050581096645043
Central,2012-01-09,3,1,Strike,0.9405514460907342
Central,2012-04-09,1,0,Strike,0.8222837866664915
Central,2012-07-09,2,0,Strike,0.9720880747770247
Central,2012-09-10,4,0,Weather,0.8492612749603026
Central,2012-12-10,0,0,Traffic,0.8664185454055398
Central,2012-06-11,3,1,Strike,0.8285905636661267
Central,2012-03-12,4,0,Weather,0.9416710128920414
Central,2012-11-12,0,0,Traffic,0.8426492548573185
Central,2012-12-31,2,0,Strike,0.9883215372115446
Central,2013-01-28,3,0,Strike,0.9299197403659554
Central,2013-02-25,2,0,None,0.888005530686698
Central,2013-04-01,4,0,Weather,0.9415847637948771
Central,2013-04-29,3,1,Traffic,0.8671016911222733
Central,2013-05-27,2,0,None,0.9968628436410996
Central,2013-07-01,1,0,None,0.9483795765957574
Central,2013-07-29,1,1,Traffic,0.9886669118900154
Central,2013-08-26,3,0,None,0.8674190881494127
Central,2013-09-30,4,1,None,0.9365512026921039
Central,2013-10-28,3,0,Weather,0.9779730113807882
Central,2013-11-25,4,0,Strike,0.9319530405588954
Central,2013-09-02,0,0,Traffic,0.8324223845269155
Central,2013-12-02,2,0,None,0.9142494834860537
Central,2013-06-03,3,0,Weather,0.8742156018103047
Central,2013-02-04,0,0,Weather,0.9285275445751624
Central,2013-03-04,3,0,None,0.9276620446918962
Central,2013-11-04,0,0,Traffic,0.9972329690199958
Central,2013-08-05,4,1,Strike,0.9855837786737938
Central,2013-05-06,2,0,Strike,0.8535411436709273
Central,2013-01-07,3,0,Weather,0.881002863863325
Central,2013-10-07,2,0,None,0.9585565670806779
Central,2013-04-08,4,0,None,0.9601394643736942
Central,2013-07-08,0,0,Strike,0.8123443745860054
Central,2013-09-09,4,0,Traffic,0.9392825152872789
Central,2013-12-09,3,0,Traffic,0.8111532915412486
Central,2013-06-10,4,0,None,0.9212657055786878
Central,2013-02-11,2,1,None,0.8486619700580248
Central,2013-11-11,2,0,Strike,0.9655669658381314
Central,2013-03-11,3,0,Weather,0.8182036002981751
Central,2013-08-12,4,0,Strike,0.8105124706076529
Central,2013-12-30,4,0,Traffic,0.8258806417690883
Central,2014-01-27,2,0,Traffic,0.8887220540465098
Central,2014-02-24,3,0,None,0.918818280026353
Central,2014-03-31,3,0,None,0.9382813890658218
Central,2014-04-28,3,1,None,0.9209596440762895
Central,2014-05-26,3,0,Weather,0.8886066936363683
Central,2014-06-30,4,0,Weather,0.8303535523184191
Central,2014-07-28,0,0,Strike,0.9642708205850679
Central,2014-09-01,3,0,None,0.9081993537889262
Central,2014-09-29,2,0,Traffic,0.9961877743543128
Central,2014-10-27,1,0,None,0.9235607695580746
Central,2014-12-01,4,0,Strike,0.9677409291538951
Central,2014-06-02,3,0,Strike,0.9127952540885387
Central,2014-02-03,4,0,Weather,0.8936339827037719
Central,2014-03-03,3,0,Traffic,0.9924409880852768
Central,2014-11-03,1,1,Strike,0.875705469676216
Central,2014-08-04,2,0,Traffic,0.9691602952910127
Central,2014-05-05,2,0,Strike,0.8798819487101356
Central,2014-01-06,4,0,Weather,0.86940049902411
Central,2014-10-06,1,0,Strike,0.8411051098217873
Central,2014-04-07,1,1,Strike,0.8749746821756388
Central,2014-07-07,0,0,Strike,0.9388213358670742
Central,2014-09-08,3,0,Weather,0.8875760393231443
Central,2014-12-08,1,0,Strike,0.8897425143822033
Central,2014-06-09,3,0,Traffic,0.813854023284121
Central,2014-02-10,0,0,Strike,0.9981009022657175
Central,2014-03-10,3,0,Weather,0.8564707060838732
Central,2014-11-10,2,1,Weather,0.9656781070681373
Central,2014-08-11,0,0,Weather,0.8872913701402307
Central,2014-05-12,0,0,Weather,0.9775947547968626
South,2010-12-27,2,1,Traffic,0.8314445983328738
South,2011-01-31,3,0,Weather,0.8669059333043023
South,2011-02-28,0,0,Weather,0.8941832076019492
South,2011-03-28,1,0,Traffic,0.9173977444008339
South,2011-04-25,3,0,Traffic,0.8355725838072084
South,2011-05-30,0,0,Weather,0.8736891403802914
South,2011-06-27,1,0,Weather,0.8027267872011362
South,2011-08-01,3,0,Strike,0.89957730238214
South,2011-08-29,4,0,Weather,0.8942217840790568
South,2011-09-26,0,0,None,0.8175208254055186
South,2011-10-31,0,1,Traffic,0.9422080849587504
South,2011-11-28,4,0,Weather,0.8525009225744004
South,1900-01-01,0,0,Traffic,0.9368937584092206
South,2011-05-02,3,0,None,0.885715782230353
South,2011-01-03,1,0,None,0.8151464299691141
South,2011-10-03,4,0,Traffic,0.9780345555802429
South,2011-04-04,1,0,None,0.8640200314257233
South,2011-07-04,3,0,Strike,0.9731485066716752
South,2011-09-05,0,0,Traffic,0.9489146334891816
South,2011-12-05,1,0,Traffic,0.9386353877622954
South,2011-06-06,0,0,Weather,0.8230245595374114
South,2011-02-07,4,0,Weather,0.9780199401618648
South,2011-11-07,0,0,Traffic,0.8946326291257694
South,2011-03-07,2,1,Strike,0.832238685613935
South,2011-08-08,1,0,Weather,0.9739116680570461
South,2011-05-09,2,0,Strike,0.8205929567237874
South,2011-01-10,0,0,Strike,0.8446179234415573
South,2011-10-10,1,0,None,0.9985516876889379
South,2011-04-11,2,0,Weather,0.9617247244235532
South,2011-07-11,4,0,Weather,0.9697278361209082
South,2011-09-12,4,0,None,0.8724870842239995
South,2011-12-12,0,0,Traffic,0.874782285482745
South,2012-01-30,0,0,Traffic,0.8415819527463241
South,2012-02-27,3,0,Strike,0.9533550177582656
South,2012-03-26,1,0,Traffic,0.9110609098340077
South,2012-04-30,0,1,Traffic,0.9888507449828424
South,2012-05-28,1,0,None,0.85052211592096
South,2012-06-25,2,0,None,0.9030947160661171
South,2012-07-30,2,0,None,0.9773302826693238
South,2012-08-27,2,1,Traffic,0.8200057381699745
South,2012-10-01,1,0,Traffic,0.8297273222135791
South,2012-10-29,0,0,None,0.9455554815455443
South,2012-11-26,4,0,None,0.945293516325596
South,2012-01-02,3,0,Strike,0.8122470526607778
South,2012-04-02,4,0,Strike,0.8576943285986609
South,2012-07-02,1,0,None,0.857514516311502
South,2012-09-03,2,1,Strike,0.8299808348756208
South,2012-12-03,0,0,None,0.9889231523244184
South,2012-06-04,0,0,Traffic,0.8536027109845218
South,2012-03-05,0,0,None,0.8806735709404032
South,2012-11-05,4,0,None,0.9300056833057146
South,2012-02-06,2,0,Strike,0.9270583590014234
South,2012-08-06,3,1,Strike,0.8583257533460507
South,2012-05-07,1,0,Weather,0.8029774355498924
South,2012-10-08,1,1,None,0.8835289605141554
South,2012-01-09,0,0,Traffic,0.9967747530130366
South,2012-04-09,4,0,Traffic,0.9563434998787445
South,2012-07-09,2,1,Strike,0.8865381227800033
South,2012-09-10,1,0,None,0.8030749429351212
South,2012-12-10,3,0,None,0.9074289571080875
South,2012-06-11,0,1,Traffic,0.8470021315525373
South,2012-03-12,3,0,None,0.9594359151623524
South,2012-11-12,2,1,Traffic,0.8539161360711527
South,2012-12-31,0,0,Weather,0.8098963362572827
South,2013-01-28,1,1,Weather,0.8340703019015991
South,2013-02-25,1,0,Weather,0.8528898830720552
South,2013-04-01,4,0,None,0.8097338340458753
South,2013-04-29,1,0,Traffic,0.9235145843995289
South,2013-05-27,1,0,Weather,0.9819522233485705
South,2013-07-01,4,0,Weather,0.8057627463552888
South,2013-07-29,1,1,None,0.8846356215919604
South,2013-08-26,1,0,Strike,0.8210771582252088
South,2013-09-30,0,0,Traffic,0.941967471119453
South,2013-10-28,1,0,Weather,0.8978763586073432
South,2013-11-25,3,0,None,0.8271038641422953
South,2013-09-02,4,0,Traffic,0.9441783117737083
South,2013-12-02,1,0,Traffic,0.827157668618494
South,2013-06-03,2,0,Strike,0.9840851558367771
South,2013-02-04,0,1,None,0.8023591482356522
South,2013-03-04,4,0,None,0.9308519095753087
South,2013-11-04,2,0,Traffic,0.8740654450431605
South,2013-08-05,4,0,None,0.8971884260994581
South,2013-05-06,4,0,Weather,0.8145120858088261
South,2013-01-07,0,0,None,0.9007983438881453
South,2013-10-07,1,0,Traffic,0.9988559110013224
South,2013-04-08,2,0,Traffic,0.9938268916625913
South,2013-07-08,1,0,Traffic,0.9176615377524333
South,2013-09-09,1,0,None,0.9399539363245092
South,2013-12-09,1,1,Weather,0.840576632226737
South,2013-06-10,3,0,Weather,0.9777570958737033
South,2013-02-11,1,0,Strike,0.9062353545719356
South,2013-11-11,1,0,Strike,0.8989055488595227
South,2013-03-11,2,0,Strike,0.9664788951741788
South,2013-08-12,1,1,Traffic,0.8235746727505208
South,2013-12-30,4,0,Traffic,0.8839841032998588
South,2014-01-27,3,0,Traffic,0.9957585266491508
South,2014-02-24,3,0,Strike,0.9589770088298851
South,2014-03-31,0,1,Strike,0.9652452383802027
South,2014-04-28,0,1,Weather,0.9447175097156847
South,2014-05-26,3,0,Strike,0.9687808442701373
South,2014-06-30,4,0,Traffic,0.8309573151901086
South,2014-07-28,0,0,Traffic,0.9459352695821976
South,2014-09-01,0,0,Weather,0.9524495008362996
South,2014-09-29,0,0,Traffic,0.886024888357486
South,2014-10-27,4,0,Strike,0.8030049048978429
South,2014-12-01,2,1,Strike,0.8670809762265729
South,2014-06-02,3,0,Weather,0.9711496549406818
South,2014-02-03,4,0,None,0.8981229691285637
South,2014-03-03,2,0,Traffic,0.8040171801451554
South,2014-11-03,1,1,Traffic,0.8624574646539377
South,2014-08-04,1,1,Strike,0.8678175511717786
South,2014-05-05,1,0,Weather,0.8919231386635808
South,2014-01-06,1,1,Weather,0.915617147051465
South,2014-10-06,2,0,Weather,0.9232233193463537
South,2014-04-07,2,0,Traffic,0.8231533504176882
South,2014-07-07,1,0,Strike,0.8342587044570833
South,2014-09-08,0,0,None,0.9649524244155496
South,2014-12-08,2,0,Strike,0.8279817813931765
South,2014-06-09,0,0,Traffic,0.8445143413914543
South,2014-02-10,2,0,Traffic,0.8643488574190201
South,2014-03-10,0,0,Traffic,0.8957600595711436
South,2014-11-10,4,0,Strike,0.97269262721279
South,2014-08-11,2,0,None,0.9768328878542825
South,2014-05-12,4,0,Traffic,0.8770294871788569
Caribbean,2010-12-27,1,0,Strike,0.9501863219476798
Caribbean,2011-01-31,0,0,None,0.8886843740466652
Caribbean,2011-02-28,0,0,Traffic,0.9752973344078164
Caribbean,2011-03-28,2,0,Traffic,0.8150179326763698
Caribbean,2011-04-25,0,0,Traffic,0.8327911956699834
Caribbean,2011-05-30,2,0,Strike,0.8417079268804667
Caribbean,2011-06-27,4,0,Weather,0.8040422113518485
Caribbean,2011-08-01,1,1,Weather,0.9341257697211629
Caribbean,2011-08-29,0,1,Weather,0.8226290660081261
Caribbean,2011-09-26,0,0,Traffic,0.9808724158661194
